segment_id	reference	text
pli-tv-bu-vb-np2:3.5.3	msdiv483	msdiv
pli-tv-bu-vb-np2:3.6.1	km3.18	km
pli-tv-bu-vb-np2:3.6.1	ms1V_1905	ms
pli-tv-bu-vb-np2:3.6.1	msdiv484	msdiv
pli-tv-bu-vb-np2:3.6.1	pts-cs3.6	pts-cs
pli-tv-bu-vb-np2:3.7.1	cck2.11	cck
pli-tv-bu-vb-np2:3.7.1	ms1V_1906	ms
pli-tv-bu-vb-np2:3.7.1	msdiv485	msdiv
pli-tv-bu-vb-np2:3.7.1	ndp1.294	ndp
pli-tv-bu-vb-np2:3.7.1	pts-cs3.7	pts-cs
pli-tv-bu-vb-np2:3.8.1	csp1ed1.301	csp1ed
pli-tv-bu-vb-np2:3.8.1	csp2ed1.301	csp2ed
pli-tv-bu-vb-np2:3.8.1	ms1V_1907	ms
pli-tv-bu-vb-np2:3.8.1	msdiv486	msdiv
pli-tv-bu-vb-np2:3.8.1	pts-cs3.8	pts-cs
pli-tv-bu-vb-np2:3.8.1	sya2.13	sya
pli-tv-bu-vb-np2:3.9.1	dr2.11	dr
pli-tv-bu-vb-np2:3.9.1	km3.19	km
pli-tv-bu-vb-np2:3.9.1	ms1V_1908	ms
pli-tv-bu-vb-np2:3.9.1	msdiv487	msdiv
pli-tv-bu-vb-np2:3.9.1	pts-cs3.9	pts-cs
pli-tv-bu-vb-np2:3.10.1	mc2.10	mc
pli-tv-bu-vb-np2:3.10.1	ms1V_1909	ms
pli-tv-bu-vb-np2:3.10.1	msdiv488	msdiv
pli-tv-bu-vb-np2:3.10.1	pts-cs3.10	pts-cs
pli-tv-bu-vb-np2:3.10.1	pts-vp-en2.20	pts-vp-en
pli-tv-bu-vb-np2:3.10.1	vri87.310	vri
pli-tv-bu-vb-np2:3.11.1	ms1V_1910	ms
pli-tv-bu-vb-np2:3.11.1	msdiv489	msdiv
pli-tv-bu-vb-np2:3.11.1	pts-cs3.11	pts-cs
pli-tv-bu-vb-np2:3.12.1	cck2.12	cck
pli-tv-bu-vb-np2:3.12.1	km3.20	km
pli-tv-bu-vb-np2:3.12.1	ms1V_1911	ms
pli-tv-bu-vb-np2:3.12.1	msdiv490	msdiv
pli-tv-bu-vb-np2:3.12.1	pts-cs3.12	pts-cs
pli-tv-bu-vb-np2:3.12.1	sya2.14	sya
pli-tv-bu-vb-np2:3.13.1	bj1.510	bj
pli-tv-bu-vb-np2:3.13.1	ms1V_1912	ms
pli-tv-bu-vb-np2:3.13.1	msdiv491	msdiv
pli-tv-bu-vb-np2:3.13.1	pts-cs3.13	pts-cs
pli-tv-bu-vb-np2:3.13.3	pts-vp-en2.21	pts-vp-en
pli-tv-bu-vb-np2:3.14.1	dr2.12	dr
pli-tv-bu-vb-np2:3.14.1	ms1V_1913	ms
pli-tv-bu-vb-np2:3.14.1	msdiv492	msdiv
pli-tv-bu-vb-np2:3.14.1	pts-cs3.14	pts-cs
pli-tv-bu-vb-np2:3.15.1	csp1ed1.302	csp1ed
pli-tv-bu-vb-np2:3.15.1	csp2ed1.302	csp2ed
pli-tv-bu-vb-np2:3.15.1	km3.21	km
pli-tv-bu-vb-np2:3.15.1	mc2.11	mc
pli-tv-bu-vb-np2:3.15.1	ms1V_1914	ms
pli-tv-bu-vb-np2:3.15.1	msdiv493	msdiv
pli-tv-bu-vb-np2:3.15.1	ndp1.295	ndp
pli-tv-bu-vb-np2:3.15.1	pts-cs3.15	pts-cs
pli-tv-bu-vb-np2:3.15.1	pts-vp-pli3.202	pts-vp-pli
pli-tv-bu-vb-np2:3.15.1	sya2.15	sya
pli-tv-bu-vb-np2:3.16.1	cck2.13	cck
pli-tv-bu-vb-np2:3.16.1	ms1V_1915	ms
pli-tv-bu-vb-np2:3.16.1	msdiv494	msdiv
pli-tv-bu-vb-np2:3.16.1	pts-cs3.16	pts-cs
pli-tv-bu-vb-np2:3.16.1	vri87.311	vri
pli-tv-bu-vb-np2:3.17.1	ms1V_1916	ms
pli-tv-bu-vb-np2:3.17.1	pts-cs3.17	pts-cs
pli-tv-bu-vb-np2:3.17.2	pts-vp-en2.22	pts-vp-en
pli-tv-bu-vb-np2:3.18.1	dr2.13	dr
pli-tv-bu-vb-np2:3.18.1	km3.22	km
pli-tv-bu-vb-np2:3.18.1	ms1V_1917	ms
pli-tv-bu-vb-np2:3.18.1	msdiv495	msdiv
pli-tv-bu-vb-np2:3.18.1	pts-cs3.18	pts-cs
pli-tv-bu-vb-np2:3.18.4	pts-vp-en2.23	pts-vp-en
pli-tv-bu-vb-np2:3.18.10	km3.23	km
pli-tv-bu-vb-np2:3.18.10	ms1V_1918	ms
pli-tv-bu-vb-np2:3.18.10	sya2.16	sya
pli-tv-bu-vb-np2:3.19.1	cck2.14	cck
pli-tv-bu-vb-np2:3.19.1	mc2.12	mc
pli-tv-bu-vb-np2:3.19.1	ms1V_1919	ms
pli-tv-bu-vb-np2:3.19.1	msdiv496	msdiv
pli-tv-bu-vb-np2:3.19.1	pts-cs3.19	pts-cs
pli-tv-bu-vb-np2:3.19.6	ms1V_1920	ms
pli-tv-bu-vb-np3:1.1.1	bj1.512	bj
pli-tv-bu-vb-np3:1.1.1	csp1ed1.303	csp1ed
pli-tv-bu-vb-np3:1.1.1	csp2ed1.303	csp2ed
pli-tv-bu-vb-np3:1.1.1	dr2.14	dr
pli-tv-bu-vb-np3:1.1.1	km3.24	km
pli-tv-bu-vb-np3:1.1.1	km3.25	km
pli-tv-bu-vb-np3:1.1.1	ms1V_1921	ms
pli-tv-bu-vb-np3:1.1.1	msdiv497	msdiv
pli-tv-bu-vb-np3:1.1.1	ndp1.296	ndp
pli-tv-bu-vb-np3:1.1.1	pts-cs1.1	pts-cs
pli-tv-bu-vb-np3:1.1.1	pts-vp-en2.24	pts-vp-en
pli-tv-bu-vb-np3:1.1.1	pts-vp-pli3.203	pts-vp-pli
pli-tv-bu-vb-np3:1.1.1	sya2.17	sya
pli-tv-bu-vb-np3:1.1.1	vri87.312	vri
pli-tv-bu-vb-np3:1.2.1	cck2.15	cck
pli-tv-bu-vb-np3:1.2.1	km3.26	km
pli-tv-bu-vb-np3:1.2.1	mc2.13	mc
pli-tv-bu-vb-np3:1.2.1	ms1V_1922	ms
pli-tv-bu-vb-np3:1.2.1	msdiv498	msdiv
pli-tv-bu-vb-np3:1.2.1	pts-cs1.2	pts-cs
pli-tv-bu-vb-np3:1.2.1	pts-vp-en2.25	pts-vp-en
pli-tv-bu-vb-np3:1.2.1	sya2.18	sya
pli-tv-bu-vb-np3:1.3.6	ms1V_1923	ms
pli-tv-bu-vb-np3:1.3.6	ndp1.297	ndp
pli-tv-bu-vb-np3:1.3.13.1	cck2.16	cck
pli-tv-bu-vb-np3:1.3.13.1	csp1ed1.304	csp1ed
pli-tv-bu-vb-np3:1.3.13.1	csp2ed1.304	csp2ed
pli-tv-bu-vb-np3:1.3.13.1	dr2.15	dr
pli-tv-bu-vb-np3:1.3.13.1	km3.27	km
pli-tv-bu-vb-np3:1.3.13.1	ms1V_1924	ms
pli-tv-bu-vb-np3:1.3.13.1	msdiv499	msdiv
pli-tv-bu-vb-np3:1.3.13.1	pts-vp-en2.26	pts-vp-en
pli-tv-bu-vb-np3:1.3.13.1	sya2.19	sya
pli-tv-bu-vb-np3:2.1.1	ms1V_1925	ms
pli-tv-bu-vb-np3:2.1.1	msdiv500	msdiv
pli-tv-bu-vb-np3:2.1.1	pts-cs2.1	pts-cs
pli-tv-bu-vb-np3:2.1.1	pts-vp-pli3.204	pts-vp-pli
pli-tv-bu-vb-np3:2.1.1	vri87.313	vri
pli-tv-bu-vb-np3:2.1.3	bj1.514	bj
pli-tv-bu-vb-np3:2.1.3	ms1V_1926	ms
pli-tv-bu-vb-np3:2.1.5	ms1V_1927	ms
pli-tv-bu-vb-np3:2.1.9	km3.28	km
pli-tv-bu-vb-np3:2.1.9	mc2.14	mc
pli-tv-bu-vb-np3:2.1.9	ms1V_1928	ms
pli-tv-bu-vb-np3:2.1.9	pts-vp-en2.27	pts-vp-en
pli-tv-bu-vb-np3:2.1.11	ms1V_1929	ms
pli-tv-bu-vb-np3:2.1.13	ms1V_1930	ms
pli-tv-bu-vb-np3:2.1.15	ms1V_1931	ms
pli-tv-bu-vb-np3:2.1.17	ms1V_1932	ms
pli-tv-bu-vb-np3:2.1.19	ms1V_1933	ms
pli-tv-bu-vb-np3:2.1.21	ms1V_1934	ms
pli-tv-bu-vb-np3:2.2.1	bj1.516	bj
pli-tv-bu-vb-np3:2.2.1	cck2.17	cck
pli-tv-bu-vb-np3:2.2.1	cck2.18	cck
pli-tv-bu-vb-np3:2.2.1	csp1ed1.305	csp1ed
pli-tv-bu-vb-np3:2.2.1	csp2ed1.305	csp2ed
pli-tv-bu-vb-np3:2.2.1	dr2.16	dr
pli-tv-bu-vb-np3:2.2.1	km3.29	km
pli-tv-bu-vb-np3:2.2.1	km3.30	km
pli-tv-bu-vb-np3:2.2.1	km3.31	km
pli-tv-bu-vb-np3:2.2.1	mc2.15	mc
pli-tv-bu-vb-np3:2.2.1	ms1V_1935	ms
pli-tv-bu-vb-np3:2.2.1	ndp1.298	ndp
pli-tv-bu-vb-np3:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-np3:2.2.1	pts-vp-pli3.205	pts-vp-pli
pli-tv-bu-vb-np3:2.2.1	sya2.20	sya
pli-tv-bu-vb-np3:2.2.1	sya2.21	sya
pli-tv-bu-vb-np3:2.2.1	vri87.314	vri
pli-tv-bu-vb-np3:2.2.19	pts-vp-en2.28	pts-vp-en
pli-tv-bu-vb-np3:2.2.41	ms1V_1936	ms
pli-tv-bu-vb-np3:2.3.1	dr2.17	dr
pli-tv-bu-vb-np3:2.3.1	ms1V_1937	ms
pli-tv-bu-vb-np3:2.3.1	msdiv501	msdiv
pli-tv-bu-vb-np3:2.3.1	pts-cs2.3	pts-cs
pli-tv-bu-vb-np3:2.3.6	pts-vp-en2.29	pts-vp-en
pli-tv-bu-vb-np3:2.3.11	km3.32	km
pli-tv-bu-vb-np3:2.3.11	ms1V_1938	ms
pli-tv-bu-vb-np3:2.4.1	ms1V_1939	ms
pli-tv-bu-vb-np3:2.4.1	msdiv502	msdiv
pli-tv-bu-vb-np3:2.4.1	pts-cs2.4	pts-cs
pli-tv-bu-vb-np3:2.4.1	sya2.22	sya
pli-tv-bu-vb-np3:2.4.5	ms1V_1940	ms
pli-tv-bu-vb-np4:1.1	cck2.19	cck
pli-tv-bu-vb-np4:1.1	csp1ed1.306	csp1ed
pli-tv-bu-vb-np4:1.1	csp2ed1.306	csp2ed
pli-tv-bu-vb-np4:1.1	km3.33	km
pli-tv-bu-vb-np4:1.1	mc2.16	mc
pli-tv-bu-vb-np4:1.1	ms1V_1941	ms
pli-tv-bu-vb-np4:1.1	msdiv503	msdiv
pli-tv-bu-vb-np4:1.1	ndp1.299	ndp
pli-tv-bu-vb-np4:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-np4:1.1	pts-vp-en2.30	pts-vp-en
pli-tv-bu-vb-np4:1.1	sya2.23	sya
pli-tv-bu-vb-np4:1.1	vri87.315	vri
pli-tv-bu-vb-np4:1.6	bj1.518	bj
pli-tv-bu-vb-np4:1.6	cck2.20	cck
pli-tv-bu-vb-np4:1.6	dr2.18	dr
pli-tv-bu-vb-np4:1.6	km3.34	km
pli-tv-bu-vb-np4:1.6	ms1V_1942	ms
pli-tv-bu-vb-np4:1.6	pts-vp-pli3.206	pts-vp-pli
pli-tv-bu-vb-np4:1.6	sya2.24	sya
pli-tv-bu-vb-np4:1.17	pts-vp-en2.31	pts-vp-en
pli-tv-bu-vb-np4:1.22	dr2.19	dr
pli-tv-bu-vb-np4:1.22	km3.35	km
pli-tv-bu-vb-np4:1.22	mc2.17	mc
pli-tv-bu-vb-np4:1.22	ms1V_1943	ms
pli-tv-bu-vb-np4:1.22	ndp1.300	ndp
pli-tv-bu-vb-np4:1.31.1	csp1ed1.307	csp1ed
pli-tv-bu-vb-np4:1.31.1	csp2ed1.307	csp2ed
pli-tv-bu-vb-np4:1.31.1	ms1V_1944	ms
pli-tv-bu-vb-np4:1.31.1	msdiv504	msdiv
pli-tv-bu-vb-np4:1.31.1	vri87.316	vri
pli-tv-bu-vb-np4:2.1.1	cck2.21	cck
pli-tv-bu-vb-np4:2.1.1	km3.36	km
pli-tv-bu-vb-np4:2.1.1	ms1V_1945	ms
pli-tv-bu-vb-np4:2.1.1	msdiv505	msdiv
pli-tv-bu-vb-np4:2.1.1	pts-cs2.1	pts-cs
pli-tv-bu-vb-np4:2.1.1	sya2.25	sya
pli-tv-bu-vb-np4:2.1.5	ms1V_1946	ms
pli-tv-bu-vb-np4:2.1.7	ms1V_1947	ms
pli-tv-bu-vb-np4:2.1.7	pts-vp-en2.32	pts-vp-en
pli-tv-bu-vb-np4:2.1.9	ms1V_1948	ms
pli-tv-bu-vb-np4:2.1.11	dr2.20	dr
pli-tv-bu-vb-np4:2.1.11	km3.37	km
pli-tv-bu-vb-np4:2.1.11	ms1V_1949	ms
pli-tv-bu-vb-np4:2.2.1	bj1.520	bj
pli-tv-bu-vb-np4:2.2.1	cck2.22	cck
pli-tv-bu-vb-np4:2.2.1	ms1V_1950	ms
pli-tv-bu-vb-np4:2.2.1	msdiv506	msdiv
pli-tv-bu-vb-np4:2.2.1	pts-cs2.2	pts-cs
pli-tv-bu-vb-np4:2.2.1	pts-vp-en2.33	pts-vp-en
pli-tv-bu-vb-np4:2.2.1	pts-vp-pli3.207	pts-vp-pli
pli-tv-bu-vb-np4:2.2.1	sya2.26	sya
pli-tv-bu-vb-np4:2.2.5	km3.38	km
pli-tv-bu-vb-np4:2.2.5	mc2.18	mc
pli-tv-bu-vb-np4:2.2.5	ms1V_1951	ms
pli-tv-bu-vb-np4:2.2.5	ndp1.301	ndp
pli-tv-bu-vb-np4:2.2.5	vri87.317	vri
pli-tv-bu-vb-np4:2.2.9	csp1ed1.308	csp1ed
pli-tv-bu-vb-np4:2.2.9	csp2ed1.308	csp2ed
pli-tv-bu-vb-np4:2.2.9	ms1V_1952	ms
pli-tv-bu-vb-np4:2.2.11	pts-vp-en2.34	pts-vp-en
pli-tv-bu-vb-np4:2.2.13	dr2.21	dr
pli-tv-bu-vb-np4:2.2.13	km3.39	km
pli-tv-bu-vb-np4:2.2.13	ms1V_1953	ms
pli-tv-bu-vb-np4:2.2.13	sya2.27	sya
pli-tv-bu-vb-np4:2.2.21.1	ms1V_1954	ms
pli-tv-bu-vb-np4:2.2.21.1	msdiv507	msdiv
pli-tv-bu-vb-np4:2.2.24	pts-vp-en2.35	pts-vp-en
pli-tv-bu-vb-np4:2.2.30	ms1V_1955	ms
pli-tv-bu-vb-np5:1.1.1	bj1.522	bj
pli-tv-bu-vb-np5:1.1.1	cck2.23	cck
pli-tv-bu-vb-np5:1.1.1	cck2.24	cck
pli-tv-bu-vb-np5:1.1.1	csp1ed1.309	csp1ed
pli-tv-bu-vb-np5:1.1.1	csp2ed1.309	csp2ed
pli-tv-bu-vb-np5:1.1.1	dr2.22	dr
pli-tv-bu-vb-np5:1.1.1	km3.40	km
pli-tv-bu-vb-np5:1.1.1	km3.41	km
pli-tv-bu-vb-np5:1.1.1	mc2.19	mc
pli-tv-bu-vb-np5:1.1.1	ms1V_1956	ms
pli-tv-bu-vb-np5:1.1.1	msdiv508	msdiv
pli-tv-bu-vb-np5:1.1.1	ndp1.302	ndp
pli-tv-bu-vb-np5:1.1.1	pts-cs1.1	pts-cs
pli-tv-bu-vb-np5:1.1.1	pts-vp-en2.36	pts-vp-en
pli-tv-bu-vb-np5:1.1.1	pts-vp-pli3.208	pts-vp-pli
pli-tv-bu-vb-np5:1.1.1	sya2.28	sya
pli-tv-bu-vb-np5:1.1.1	sya2.29	sya
pli-tv-bu-vb-np5:1.1.1	vri87.318	vri
pli-tv-bu-vb-np5:1.1.8	pts-vp-en2.37	pts-vp-en
pli-tv-bu-vb-np5:1.2.1	bj1.524	bj
pli-tv-bu-vb-np5:1.2.1	cck2.25	cck
pli-tv-bu-vb-np5:1.2.1	dr2.23	dr
pli-tv-bu-vb-np5:1.2.1	km3.42	km
pli-tv-bu-vb-np5:1.2.1	km3.43	km
pli-tv-bu-vb-np5:1.2.1	mc2.20	mc
pli-tv-bu-vb-np5:1.2.1	ms1V_1957	ms
pli-tv-bu-vb-np5:1.2.1	ndp1.303	ndp
pli-tv-bu-vb-np5:1.2.1	pts-cs1.2	pts-cs
pli-tv-bu-vb-np5:1.2.1	pts-vp-pli3.209	pts-vp-pli
pli-tv-bu-vb-np5:1.2.1	sya2.30	sya
pli-tv-bu-vb-np5:1.2.5	pts-vp-en2.38	pts-vp-en
pli-tv-bu-vb-np5:1.2.19	pts-vp-en2.39	pts-vp-en
pli-tv-bu-vb-np5:1.2.22	csp1ed1.310	csp1ed
pli-tv-bu-vb-np5:1.2.22	csp2ed1.310	csp2ed
pli-tv-bu-vb-np5:1.2.22	km3.44	km
pli-tv-bu-vb-np5:1.2.22	ms1V_1958	ms
pli-tv-bu-vb-np5:1.2.22	vri87.319	vri
pli-tv-bu-vb-np5:1.2.31.1	ms1V_1959	ms
pli-tv-bu-vb-np5:1.2.31.1	msdiv509	msdiv
pli-tv-bu-vb-np5:1.2.32	ms1V_1960	ms
pli-tv-bu-vb-np5:2.1	cck2.26	cck
pli-tv-bu-vb-np5:2.1	ms1V_1961	ms
pli-tv-bu-vb-np5:2.1	msdiv510	msdiv
pli-tv-bu-vb-np5:2.1	pts-cs2	pts-cs
pli-tv-bu-vb-np5:2.1	sya2.31	sya
pli-tv-bu-vb-np5:2.4	km3.45	km
pli-tv-bu-vb-np5:2.4	ms1V_1962	ms
pli-tv-bu-vb-np5:2.4	ndp1.304	ndp
pli-tv-bu-vb-np5:2.7	pts-vp-en2.40	pts-vp-en
pli-tv-bu-vb-np5:2.10.1	dr2.24	dr
pli-tv-bu-vb-np5:2.10.1	mc2.21	mc
pli-tv-bu-vb-np5:2.10.1	ms1V_1963	ms
pli-tv-bu-vb-np5:2.10.1	msdiv511	msdiv
pli-tv-bu-vb-np5:3.1.1	ms1V_1964	ms
pli-tv-bu-vb-np5:3.1.1	msdiv512	msdiv
pli-tv-bu-vb-np5:3.1.1	pts-cs3.1	pts-cs
pli-tv-bu-vb-np5:3.1.5	ms1V_1965	ms
pli-tv-bu-vb-np5:3.1.7	ms1V_1966	ms
pli-tv-bu-vb-np5:3.1.9	csp1ed1.311	csp1ed
pli-tv-bu-vb-np5:3.1.9	csp2ed1.311	csp2ed
pli-tv-bu-vb-np5:3.1.9	ms1V_1967	ms
pli-tv-bu-vb-np5:3.1.9	pts-vp-pli3.210	pts-vp-pli
pli-tv-bu-vb-np5:3.1.9	sya2.32	sya
pli-tv-bu-vb-np5:3.1.9	vri87.320	vri
pli-tv-bu-vb-np5:3.1.11	cck2.27	cck
pli-tv-bu-vb-np5:3.1.11	ms1V_1968	ms
pli-tv-bu-vb-np5:3.1.13	bj1.526	bj
pli-tv-bu-vb-np5:3.1.13	km3.46	km
pli-tv-bu-vb-np5:3.1.13	ms1V_1969	ms
pli-tv-bu-vb-np5:3.2.1	ms1V_1970	ms
pli-tv-bu-vb-np5:3.2.1	msdiv513	msdiv
pli-tv-bu-vb-np5:3.2.1	pts-cs3.2	pts-cs
pli-tv-bu-vb-np5:3.2.3	pts-vp-en2.41	pts-vp-en
pli-tv-bu-vb-np5:3.2.4	dr2.25	dr
pli-tv-bu-vb-np5:3.2.4	ms1V_1971	ms
pli-tv-bu-vb-np5:3.3.1	km3.47	km
pli-tv-bu-vb-np5:3.3.1	mc2.22	mc
pli-tv-bu-vb-np5:3.3.1	ms1V_1972	ms
pli-tv-bu-vb-np5:3.3.1	msdiv514	msdiv
pli-tv-bu-vb-np5:3.3.1	pts-cs3.3	pts-cs
pli-tv-bu-vb-np5:3.3.1	sya2.33	sya
pli-tv-bu-vb-np5:3.3.11	ms1V_1973	ms
pli-tv-bu-vb-np6:1.1.1	bj1.528	bj
pli-tv-bu-vb-np6:1.1.1	cck2.28	cck
pli-tv-bu-vb-np6:1.1.1	cck2.29	cck
pli-tv-bu-vb-np6:1.1.1	csp1ed1.312	csp1ed
pli-tv-bu-vb-np6:1.1.1	csp2ed1.312	csp2ed
pli-tv-bu-vb-np6:1.1.1	dr2.26	dr
pli-tv-bu-vb-np6:1.1.1	km3.48	km
pli-tv-bu-vb-np6:1.1.1	km3.49	km
pli-tv-bu-vb-np6:1.1.1	ms1V_1974	ms
pli-tv-bu-vb-np6:1.1.1	msdiv515	msdiv
pli-tv-bu-vb-np6:1.1.1	ndp1.305	ndp
pli-tv-bu-vb-np6:1.1.1	pts-cs1.1	pts-cs
pli-tv-bu-vb-np6:1.1.1	pts-vp-en2.42	pts-vp-en
pli-tv-bu-vb-np6:1.1.1	pts-vp-pli3.211	pts-vp-pli
pli-tv-bu-vb-np6:1.1.1	sya2.34	sya
pli-tv-bu-vb-np6:1.1.1	sya2.35	sya
pli-tv-bu-vb-np6:1.1.1	vri87.321	vri
pli-tv-bu-vb-np6:1.1.4	pts-vp-en2.43	pts-vp-en
pli-tv-bu-vb-np6:1.1.12	ms1V_1975	ms
pli-tv-bu-vb-np6:1.1.15	km3.50	km
pli-tv-bu-vb-np6:1.1.15	mc2.23	mc
pli-tv-bu-vb-np6:1.1.15	ms1V_1976	ms
pli-tv-bu-vb-np6:1.1.18	pts-vp-en2.44	pts-vp-en
pli-tv-bu-vb-np6:1.1.19	cck2.30	cck
pli-tv-bu-vb-np6:1.1.19	km3.51	km
pli-tv-bu-vb-np6:1.1.19	ms1V_1977	ms
pli-tv-bu-vb-np6:1.1.19	sya2.36	sya
pli-tv-bu-vb-np6:1.2.1	pts-cs1.2	pts-cs
pli-tv-bu-vb-np6:1.2.7	csp1ed1.313	csp1ed
pli-tv-bu-vb-np6:1.2.7	csp2ed1.313	csp2ed
pli-tv-bu-vb-np6:1.2.7	ms1V_1978	ms
pli-tv-bu-vb-np6:1.2.7	ndp1.306	ndp
pli-tv-bu-vb-np6:1.2.10	dr2.27	dr
pli-tv-bu-vb-np6:1.2.10	km3.52	km
pli-tv-bu-vb-np6:1.2.10	ms1V_1979	ms
pli-tv-bu-vb-np6:1.2.10	vri87.322	vri
pli-tv-bu-vb-np6:1.2.17	pts-vp-en2.45	pts-vp-en
pli-tv-bu-vb-np6:1.2.19.1	ms1V_1980	ms
pli-tv-bu-vb-np6:1.2.19.1	msdiv516	msdiv
pli-tv-bu-vb-np6:1.2.20	ms1V_1981	ms
pli-tv-bu-vb-np6:2.1	bj1.530	bj
pli-tv-bu-vb-np6:2.1	cck2.31	cck
pli-tv-bu-vb-np6:2.1	dr2.28	dr
pli-tv-bu-vb-np6:2.1	km3.53	km
pli-tv-bu-vb-np6:2.1	mc2.24	mc
pli-tv-bu-vb-np6:2.1	ms1V_1982	ms
pli-tv-bu-vb-np6:2.1	msdiv517	msdiv
pli-tv-bu-vb-np6:2.1	ndp1.307	ndp
pli-tv-bu-vb-np6:2.1	pts-cs2	pts-cs
pli-tv-bu-vb-np6:2.1	pts-vp-pli3.212	pts-vp-pli
pli-tv-bu-vb-np6:2.1	sya2.37	sya
pli-tv-bu-vb-np6:2.11	cck2.32	cck
pli-tv-bu-vb-np6:2.11	csp1ed1.314	csp1ed
pli-tv-bu-vb-np6:2.11	csp2ed1.314	csp2ed
pli-tv-bu-vb-np6:2.11	km3.54	km
pli-tv-bu-vb-np6:2.11	ms1V_1983	ms
pli-tv-bu-vb-np6:2.11	sya2.38	sya
pli-tv-bu-vb-np6:2.11	vri87.323	vri
pli-tv-bu-vb-np6:2.12	pts-vp-en2.46	pts-vp-en
pli-tv-bu-vb-np6:2.14	pts-vp-en2.47	pts-vp-en
pli-tv-bu-vb-np6:2.18.1	ms1V_1984	ms
pli-tv-bu-vb-np6:2.18.1	msdiv518	msdiv
pli-tv-bu-vb-np6:3.1.1	mc2.25	mc
pli-tv-bu-vb-np6:3.1.1	ms1V_1985	ms
pli-tv-bu-vb-np6:3.1.1	msdiv519	msdiv
pli-tv-bu-vb-np6:3.1.1	pts-cs3.1	pts-cs
pli-tv-bu-vb-np6:3.1.5	ms1V_1986	ms
pli-tv-bu-vb-np6:3.1.7	ms1V_1987	ms
pli-tv-bu-vb-np6:3.1.9	ms1V_1988	ms
pli-tv-bu-vb-np6:3.1.11	dr2.29	dr
pli-tv-bu-vb-np6:3.1.11	km3.55	km
pli-tv-bu-vb-np6:3.1.11	ms1V_1989	ms
pli-tv-bu-vb-np6:3.1.11	pts-vp-en2.48	pts-vp-en
pli-tv-bu-vb-np6:3.1.11	pts-vp-pli3.213	pts-vp-pli
pli-tv-bu-vb-np6:3.1.13	ms1V_1990	ms
pli-tv-bu-vb-np6:3.1.15	ms1V_1991	ms
pli-tv-bu-vb-np6:3.1.17	ms1V_1992	ms
pli-tv-bu-vb-np6:3.2.1	cck2.33	cck
pli-tv-bu-vb-np6:3.2.1	csp1ed1.315	csp1ed
pli-tv-bu-vb-np6:3.2.1	csp2ed1.315	csp2ed
pli-tv-bu-vb-np6:3.2.1	ms1V_1993	ms
pli-tv-bu-vb-np6:3.2.1	ndp1.308	ndp
pli-tv-bu-vb-np6:3.2.1	pts-cs3.2	pts-cs
pli-tv-bu-vb-np6:3.2.1	sya2.39	sya
pli-tv-bu-vb-np6:3.2.1	vri87.324	vri
pli-tv-bu-vb-np6:3.3.1	bj1.532	bj
pli-tv-bu-vb-np6:3.3.1	km3.56	km
pli-tv-bu-vb-np6:3.3.1	ms1V_1994	ms
pli-tv-bu-vb-np6:3.3.1	msdiv520	msdiv
pli-tv-bu-vb-np6:3.3.1	pts-cs3.3	pts-cs
pli-tv-bu-vb-np6:3.3.4	mc2.26	mc
pli-tv-bu-vb-np6:3.3.4	ms1V_1995	ms
pli-tv-bu-vb-np6:3.3.5	pts-vp-en2.49	pts-vp-en
pli-tv-bu-vb-np6:3.4.1	ms1V_1996	ms
pli-tv-bu-vb-np6:3.4.1	msdiv521	msdiv
pli-tv-bu-vb-np6:3.4.1	pts-cs3.4	pts-cs
pli-tv-bu-vb-np6:3.4.9	ms1V_1997	ms
pli-tv-bu-vb-np7:1.1	cck2.34	cck
pli-tv-bu-vb-np7:1.1	dr2.30	dr
pli-tv-bu-vb-np7:1.1	km3.57	km
pli-tv-bu-vb-np7:1.1	ms1V_1998	ms
pli-tv-bu-vb-np7:1.1	msdiv522	msdiv
pli-tv-bu-vb-np7:1.1	pts-cs1	pts-cs
pli-tv-bu-vb-np7:1.1	pts-vp-en2.50	pts-vp-en
pli-tv-bu-vb-np7:1.1	sya2.40	sya
pli-tv-bu-vb-np7:1.13	csp1ed1.316	csp1ed
pli-tv-bu-vb-np7:1.13	csp2ed1.316	csp2ed
pli-tv-bu-vb-np7:1.13	km3.58	km
pli-tv-bu-vb-np7:1.13	mc2.27	mc
pli-tv-bu-vb-np7:1.13	ms1V_1999	ms
pli-tv-bu-vb-np7:1.13	ndp1.309	ndp
pli-tv-bu-vb-np7:1.13	pts-vp-pli3.214	pts-vp-pli
pli-tv-bu-vb-np7:1.13	sya2.41	sya
pli-tv-bu-vb-np7:1.13	vri87.325	vri
pli-tv-bu-vb-np7:1.21	ms1V_2000	ms
pli-tv-bu-vb-np7:1.21	pts-vp-en2.51	pts-vp-en
pli-tv-bu-vb-np7:1.24	bj1.534	bj
pli-tv-bu-vb-np7:1.24	cck2.35	cck
pli-tv-bu-vb-np7:1.24	dr2.31	dr
pli-tv-bu-vb-np7:1.24	km3.59	km
pli-tv-bu-vb-np7:1.24	ms1V_2001	ms
pli-tv-bu-vb-np7:1.31.1	ms1V_2002	ms
pli-tv-bu-vb-np7:1.31.1	msdiv523	msdiv
